Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      12/12          std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::_Vector_impl::_Vector_impl() [1839]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::~vector() [1851]
[1842]   0.0    0.00    0.00      12         std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::~_Vector_base() [1842]
                0.00    0.00      12/103         std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::_M_deallocate(CGAL::Vector_3<CGAL::Simple_cartesian<double> >*, unsigned long) [1483]
                0.00    0.00      12/12          std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::_Vector_impl::~_Vector_impl() [1840]
-----------------------------------------------
                0.00    0.00       3/12          std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~vector() [2356]
                0.00    0.00       9/12          std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_default_append(unsigned long) [2353]
[1843]   0.0    0.00    0.00      12         std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_get_Tp_allocator() [1843]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [1845]
[1844]   0.0    0.00    0.00      12         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [1844]
                0.00    0.00      12/12          std::allocator<std::vector<int, std::allocator<int> > >::allocator() [1834]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [1852]
[1845]   0.0    0.00    0.00      12         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [1845]
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [1844]
-----------------------------------------------
                0.00    0.00       6/12          std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Deque_impl::_Deque_impl(std::allocator<std::pair<int, int> >&&) [2267]
                0.00    0.00       6/12          std::_Deque_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Deque_impl::_Deque_impl() [2268]
[1846]   0.0    0.00    0.00      12         std::_Deque_iterator<std::pair<int, int>, std::pair<int, int>&, std::pair<int, int>*>::_Deque_iterator() [1846]
-----------------------------------------------
                0.00    0.00      12/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>&&, bool&&) [1863]
[1847]   0.0    0.00    0.00      12         std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>&&, bool&&) [1847]
                0.00    0.00      12/24          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double> >::type&) [1707]
                0.00    0.00      12/363150      bool&& std::forward<bool>(std::remove_reference<bool>::type&) [702]
-----------------------------------------------
                                   1             IbsGenerator::~IbsGenerator() <cycle 1> [299]
                                   3             IbsGenerator::computeIBSForEachTwoObjs(std::vector<Object, std::allocator<Object> >) <cycle 1> [277]
                                   4             main <cycle 1> [230]
                                   4             Scene::~Scene() <cycle 1> [2161]
[1848]   0.0    0.00    0.00      12         std::vector<Object, std::allocator<Object> >::~vector() <cycle 1> [1848]
                0.00    0.00      12/36          std::_Vector_base<Object, std::allocator<Object> >::_M_get_Tp_allocator() [1652]
                0.00    0.00      12/12          std::_Vector_base<Object, std::allocator<Object> >::~_Vector_base() [1838]
                                  12             void std::_Destroy<Object*, Object>(Object*, Object*, std::allocator<Object>&) <cycle 1> [1722]
-----------------------------------------------
                0.00    0.00      12/12          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >::resize(unsigned long) [1807]
[1849]   0.0    0.00    0.00      12         std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::resize(unsigned long, CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&) [1849]
                0.00    0.00      24/156270      std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::size() const [781]
                0.00    0.00       6/6           std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::end() [2115]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > const*, std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > > >::__normal_iterator<CGAL::Vector_3<CGAL::Simple_cartesian<double> >*>(__gnu_cxx::__normal_iterator<CGAL::Vector_3<CGAL::Simple_cartesian<double> >*, __gnu_cxx::__enable_if<std::__are_same<CGAL::Vector_3<CGAL::Simple_cartesian<double> >*, CGAL::Vector_3<CGAL::Simple_cartesian<double> >*>::__value, std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > > >::__type> const&) [2017]
                0.00    0.00       6/6           std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::insert(__gnu_cxx::__normal_iterator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > const*, std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > > >, unsigned long, CGAL::Vector_3<CGAL::Simple_cartesian<double> > const&) [2116]
-----------------------------------------------
                0.00    0.00      12/12          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >::Property_array(std::string const&, CGAL::Vector_3<CGAL::Simple_cartesian<double> >) [1808]
[1850]   0.0    0.00    0.00      12         std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::vector() [1850]
                0.00    0.00      12/12          std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::_Vector_base() [1841]
-----------------------------------------------
                0.00    0.00      12/12          CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_array<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >::~Property_array() [1810]
[1851]   0.0    0.00    0.00      12         std::vector<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::~vector() [1851]
                0.00    0.00      12/206         std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::_M_get_Tp_allocator() [1403]
                0.00    0.00      12/103         void std::_Destroy<CGAL::Vector_3<CGAL::Simple_cartesian<double> >*, CGAL::Vector_3<CGAL::Simple_cartesian<double> > >(CGAL::Vector_3<CGAL::Simple_cartesian<double> >*, CGAL::Vector_3<CGAL::Simple_cartesian<double> >*, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > >&) [1485]
                0.00    0.00      12/12          std::_Vector_base<CGAL::Vector_3<CGAL::Simple_cartesian<double> >, std::allocator<CGAL::Vector_3<CGAL::Simple_cartesian<double> > > >::~_Vector_base() [1842]
-----------------------------------------------
                0.00    0.00       3/12          IbsGenerator::IbsGenerator() [2472]
                0.00    0.00       3/12          IbsGenerator::buildIbsMesh(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) <cycle 1> [8]
                0.00    0.00       6/12          OrientHelper::OrientHelper() [471]
[1852]   0.0    0.00    0.00      12         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [1852]
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base() [1845]
-----------------------------------------------
                0.00    0.00       3/12          std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, int>, std::_Select1st<std::pair<std::pair<int, int> const, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, int> > >::_M_get_node() [2363]
                0.00    0.00       3/12          std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, int>, std::_Select1st<std::pair<std::pair<int, int> const, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::pair<int, int> const, int> >*) [2364]
                0.00    0.00       3/12          std::_Rb_tree_node<std::pair<std::pair<int, int> const, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, int>, std::_Select1st<std::pair<std::pair<int, int> const, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, int> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<std::pair<int, int> const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::pair<int, int> const&>&&, std::tuple<>&&) [2365]
                0.00    0.00       3/12          std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, int>, std::_Select1st<std::pair<std::pair<int, int> const, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::pair<int, int> const, int> >*) [2367]
[1853]   0.0    0.00    0.00      12         std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, int>, std::_Select1st<std::pair<std::pair<int, int> const, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, int> > >::_M_get_Node_allocator() [1853]
-----------------------------------------------
                0.00    0.00      12/12          std::pair<int, int>** std::copy<std::pair<int, int>**, std::pair<int, int>**>(std::pair<int, int>**, std::pair<int, int>**, std::pair<int, int>**) [2125]
[1854]   0.0    0.00    0.00      12         std::_Miter_base<std::pair<int, int>**>::iterator_type std::__miter_base<std::pair<int, int>**>(std::pair<int, int>**) [1854]
                0.00    0.00      12/30          std::_Iter_base<std::pair<int, int>**, false>::_S_base(std::pair<int, int>**) [1661]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool>&&, bool&&) [2090]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool>&&, bool&&) [2134]
[1855]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Edge_index, bool> >::type&) [1855]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>&&, bool&&) [2091]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>&&, bool&&) [2135]
[1856]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Face_connectivity> >::type&) [1856]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool>&&, bool&&) [2092]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool>&&, bool&&) [2136]
[1857]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, bool> >::type&) [1857]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>&&, bool&&) [2093]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>&&, bool&&) [2137]
[1858]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Vertex_connectivity> >::type&) [1858]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >&&, bool&&) [2094]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >&&, bool&&) [2138]
[1859]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > >&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > > >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, CGAL::Point_3<CGAL::Simple_cartesian<double> > > >::type&) [1859]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool>&&, bool&&) [2095]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool>&&, bool&&) [2139]
[1860]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Vertex_index, bool> >::type&) [1860]
-----------------------------------------------
                0.00    0.00       6/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity>, bool>::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity>, bool, void>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity>&&, bool&&) [2096]
                0.00    0.00       6/12          std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity>&&, bool&&) [2140]
[1861]   0.0    0.00    0.00      12         CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity>&& std::forward<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity> >(std::remove_reference<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Halfedge_index, CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Halfedge_connectivity> >::type&) [1861]
-----------------------------------------------
                                  12             void std::_Destroy_aux<false>::__destroy<Mesh*>(Mesh*, Mesh*) <cycle 1> [1795]
[1862]   0.0    0.00    0.00      12         void std::_Destroy<Mesh>(Mesh*) <cycle 1> [1862]
                                  12             Mesh::~Mesh() <cycle 1> [1099]
-----------------------------------------------
                0.00    0.00       3/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::get<double>(std::string const&) const [466]
                0.00    0.00       9/12          std::pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool> CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_container<CGAL::SM_Face_index>::add<double>(std::string const&, double) [418]
[1863]   0.0    0.00    0.00      12         std::pair<std::__decay_and_strip<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>, bool>(CGAL::Surface_mesh<CGAL::Point_3<CGAL::Simple_cartesian<double> > >::Property_map<CGAL::SM_Face_index, double>&&, bool&&) [1863]
                0.00    0.00      12/363150      bool&& std::forward<bool>(std::remove_reference<bool>::type&) [702]
